Product name,Price,,Thương hiệu,Bảo hành,CPU,NPU,Chip đồ họa,Màn hình,Webcam,Ram,Lưu trữ,Cổng kết nối,Âm thanh,Kết nối không dây,Bàn phím,Hệ điều hành,Kích thước,Pin,Khối lượng,Chất liệu,Bảo mật,Đèn LED trên máy,Trong hộp có gì,Series laptop,Tên,Part-number,Màu sắc,Nhu cầu,Mô tả bảo hành,Dung lượng RAM,Dung lượng SSD,Cổng HDMI,Công suất pin,"Kích thước, khối lượng",Công nghệ âm thanh,Đèn laptop,Phụ kiện đi kèm,Tính năng đặc biệt
Laptop HP ProBook 450 G10 - 9H8W0PT (i7-1360P) (Bạc),26.390.000₫,,HP,12 tháng,"Intel® Core™ i7-1360P ( 2.2 GHz - 5.0 GHz / 18MB / 12 nhân, 16 luồng ), Non-EVO",,Onboard Intel® UHD Graphics,"15.6"" ( 1920 x 1080 ) Full HD cảm ứng",HD webcam,1 x 16GB DDR4 3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
1 x SD card slot
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , có phím số , LED",Windows 11 Home,35.94 x 23.39 x 1.99 cm,"3 cell 51 Wh , Pin liền",1.8 kg,,Vân tay,,"Adapter, dây nguồn",ProBook,ProBook 450 G10 - 9H8W0PT,9H8W0PT,Bạc,Văn phòng,,,,,,,,,,
Laptop Lenovo LOQ 15IRH8 - 82XV00QXVN (i7-13620H/ RAM 16GB/ GeForce RTX™ 4050/ 512GB SSD/ Windows 11),27.990.000₫,,Lenovo,24 tháng,"Intel® Core™ i7-13620H ( 2.4 GHz - 4.9 GHz / 24MB / 10 nhân, 16 luồng ), Non-EVO",,"GeForce RTX™ 4050 6GB GDDR6 Intel® UHD Graphics 710 ( 2370 MHz , 95W","15.6"" ( 1920 x 1080 ) Full HD IPS , 144Hz , 350 nits , 45% NTSC , Màn hình chống lóa , G-Sync",FHD webcam,2 x 8GB DDR5 5200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort / Power Delivery
3 x USB 3.2
Audio combo
1 x HDMI
LAN 1 Gb/s",Nahimic Gaming Audio,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , RGB 4 vùng",Windows 11 Home SL,35.96 x 26.48 x 2.21-2.52 cm,"60 Wh , Pin liền",2.4 kg,Vỏ nhựa,,,Adapter,LOQ,LOQ 15IRH8 - 82XV00QXVN,82XV00QXVN,Xám,Gaming,,,,,,,,,,
Laptop Dell Vostro 15 3530 - 80GG93 (i5-1335U/ RAM 16GB/ Onboard/ 512GB SSD/ Windows 11 + Office),18.490.000₫,,Dell,12 tháng,"Intel® Core™ i5-1335U ( 1.3 GHz - 4.6 GHz / 12MB / 10 nhân, 12 luồng ), Non-EVO",,Onboard Intel® Iris® Xe Graphics,"15.6"" ( 1920 x 1080 ) Full HD WVA , 120Hz , không cảm ứng , 250 nits , 45% NTSC",HD webcam,2 x 8GB DDR4 2666MHz,512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"1 x USB Type C
1 x USB 3.2
1 x USB 2.0
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ac , Bluetooth 5.0","Bàn phím thường , có phím số , không đèn",Windows 11 Home SL + Office Home & Student 2021,35.85 x 23.56 x 1.90 cm,"3 cell 41 Wh , Pin liền",1.7 kg,,,không đèn,,Vostro,Vostro 15 3530 - 80GG93,80GG93,Xám,Văn phòng,,,,,,,,,,
Laptop ACER Swift X 14 AI OLED SFX14-72G-77F9 (Ultra 7-155H/ RAM 32GB/ GeForce RTX™ 4050/ 1TB SSD/ Windows 11),44.990.000₫,,ACER,12 tháng,"Intel® Core™ Ultra 7-155H ( 3.8 GHz - 4.8 GHz / 24MB / 16 nhân, 22 luồng ), Intel AI",Intel® AI Boost NPU,GeForce RTX™ 4050 6GB GDDR6 Intel® UHD Graphics,"14.5"" ( 2880 x 1800 ) WQXGA+ 16:10 , OLED , 120Hz , không cảm ứng , 400 nits , 100% DCI-P3",HD webcam,32GB Onboard LPDDR5x 6400MHz ( 1 Khe cắm / Không nâng cấp được ),1TB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB 3.2
2 x Thunderbolt 4
1 x micro SD card slot
Audio combo
1 x HDMI
LAN 1 Gb/s",,"Wi-Fi 6E (802.11ax) , Bluetooth 5.3","Bàn phím thường , không phím số , LED",Windows 11 Home SL,322.79 x 228.12 x 17.9 mm,"4 cell 76 Wh , Pin liền",1.5 kg,Vỏ Nhôm,,không đèn,"Adapter, dây nguồn, HDSD,…",Swift X,Swift X 14 OLED SFX14-72G-77F9,NX.KR7SV.004,Xám,Gaming,,,,,,,,,,
Laptop ACER Aspire 3 A314-42P-R3B3 (Ryzen 7 5700U/ RAM 16GB/ Onboard/ 512GB SSD/ Windows 11),13.990.000₫,,ACER,12 tháng,"AMD Ryzen™ 7 5700U ( 1.8 GHz - 4.3 GHz / 8MB / 8 nhân, 16 luồng ), AMD",,Onboard AMD Radeon™ Graphics,"14"" ( 1920 x 1200 ) WUXGA IPS , 250 nits , 45% NTSC , Acer ComfyView",HD webcam,16GB Onboard LPDDR4X 4266MHz ( 1 Khe cắm / Không nâng cấp được ),512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"1 x USB Type C / DisplayPort
2 x USB 3.2
Audio combo
1 x HDMI",Acer TrueHarmony Technology,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , không phím số , không đèn",Windows 11 Home,318.2 x 225.5 x 17.8 mm,"3 cell 50 Wh , Pin liền",1.4 kg,Vỏ nhựa,,,"Adapter, dây nguồn, HDSD,…",Aspire 3,Aspire 3 A314-42P-R3B3,NX.KSFSV.001,Bạc,Văn phòng,,,,,,,,,,
Laptop ACER Aspire 5 A515-58M-79R7 (i7-13620H/ RAM 16GB/ Onboard/ 512GB SSD/ Windows 11),20.000.000₫,,ACER,12 tháng,"Intel® Core™ i7-13620H ( 2.4 GHz - 4.9GHz / 24MB / 10 nhân, 16 luồng ), Non-EVO",,Onboard Intel® UHD Graphics 770,"15.6"" ( 1920 x 1080 ) Full HD IPS , 250 nits , 45% NTSC , Acer ComfyView",FHD webcam,16GB Onboard LPDDR5 4800MHz ( 1 Khe cắm / Không nâng cấp được ),512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB 3.2
1 x Thunderbolt 4
Audio combo
1 x HDMI",Acer TrueHarmony Technology,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , LED",Windows 11 Home,362.9 x 237.5 x 17.9 mm,"3 cell 50 Wh , Pin liền",1.7 kg,Vỏ nhựa,Vân tay,,"Adapter, dây nguồn, HDSD,…",Aspire 5,Aspire 5 A515-58M-79R7,NX.KQ8SV.007,Xám,Văn phòng,,,,,,,,,,
Laptop HP ProBook 440 G10 - 9H8U4PT (i5-1335U/ RAM 8GB/ Onboard/ 512GB SSD/ Windows 11),21.490.000₫,,HP,12 tháng,"Intel® Core™ i5-1335U ( 1.3 GHz - 4.6GHz / 12MB / 10 nhân, 12 luồng ), Non-EVO",,Onboard Intel® UHD Graphics,"14"" ( 1920 x 1080 ) Full HD IPS , không cảm ứng",FHD webcam,1 x 8GB DDR4 3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
1 x SD card slot
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , không phím số , LED",Windows 11 Home,32.19 x 21.39 x 1.99 cm,"3 cell 51 Wh , Pin liền",1.4 kg,,Vân tay,không đèn,"Adapter, dây nguồn,…",ProBook,ProBook 440 G10 - 9H8U4PT,9H8U4PT,Bạc,Văn phòng,,,,,,,,,,
Laptop HP Elitebook 630 G10 - 9J0B5PT (i5-1335U/ RAM 16GB/ Onboard/ 512GB SSD/ Windows 11),22.690.000₫,,HP,12 tháng,"Intel® Core™ i5-1335U ( 1.3 GHz - 4.6 GHz / 12MB / 10 nhân, 12 luồng ), Non-EVO",,Onboard Intel® Iris® Xe Graphics,"13.3"" ( 1920 x 1080 ) Full HD IPS , cảm ứng , Màn hình chống lóa",HD webcam,1 x 16GB DDR4 3200MHz ( 2 Khe cắm,512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB 3.2
1 x Thunderbolt 4
1 x SD card slot
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , không phím số , LED",Windows 11 Home SL,30.69 x 20.84 x 1.59 cm,"3 cell 43 Wh , Pin liền",1.3 kg,,Vân tay,,,Elitebook,Elitebook 630 G10 - 9J0B5PT,9J0B5PT,Bạc,Văn phòng,,,,,,,,,,
Laptop HP Elitebook 630 G10 - 9H1N9PT (i7-1355U/ RAM 16GB/ Onboard/ 512GB SSD/ Windows 11),27.790.000₫,,HP,12 tháng,"Intel® Core™ i7-1355U ( 1.7 GHz - 5.0 GHz / 12MB / 10 nhân, 12 luồng ), Non-EVO",,Onboard Intel® Iris® Xe Graphics,"13.3"" ( 1920 x 1080 ) Full HD IPS , Màn hình chống lóa",HD webcam,1 x 16GB DDR4 3200MHz ( 2 Khe cắm,512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB 3.2
1 x Thunderbolt 4
1 x SD card slot
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , không phím số , LED",Windows 11 Home SL,30.69 x 20.84 x 1.59 cm,"3 cell 43 Wh , Pin liền",1.3 kg,,Vân tay,,,Elitebook,Elitebook 630 G10 - 9H1N9PT,9H1N9PT,Bạc,Văn phòng,,,,,,,,,,
Laptop HP Elitebook 630 G10 - 9J0B7PT (i7-1355U/ RAM 16GB/ Onboard/ 512GB SSD/ Windows 11),27.390.000₫,,HP,12 tháng,"Intel® Core™ i7-1355U ( 1.7 GHz - 5.0 GHz / 12MB / 10 nhân, 12 luồng ), Non-EVO",,Onboard Intel® Iris® Xe Graphics,"13.3"" ( 1920 x 1080 ) Full HD IPS , cảm ứng , Màn hình chống lóa",HD webcam,1 x 16GB DDR4 3200MHz ( 2 Khe cắm,512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB 3.2
1 x Thunderbolt 4
1 x SD card slot
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , không phím số , LED",Windows 11 Home SL,30.69 x 20.84 x 1.59 cm,"3 cell 43 Wh , Pin liền",1.3 kg,,,,,Elitebook,Elitebook 630 G10 - 9J0B7PT,9J0B7PT,Bạc,Văn phòng,,,,,,,,,,
Laptop HP ProBook 450 G10 - 9H8H2PT (i7-1355U/ RAM 16GB/ GeForce RTX™ 2050/ 512GB SSD/ Windows 11),30.590.000₫,,HP,12 tháng,"Intel® Core™ i7-1355U ( 1.7 GHz - 5.0 GHz / 12MB / 10 nhân, 12 luồng ), Non-EVO",,GeForce RTX™ 2050 4GB GDDR6 Intel® Iris® Xe Graphics,"15.6"" ( 1920 x 1080 ) Full HD IPS , Màn hình chống lóa",HD webcam,1 x 16GB DDR4 3200MHz ( 2 Khe cắm,512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , có phím số , LED",Windows 11 Home SL,35.94 x 23.39 x 1.99 cm,"3 cell 51 Wh , Pin liền",1.8 kg,,Vân tay,,,ProBook,ProBook 450 G10 - 9H8H2PT,9H8H2PT,Bạc,Văn phòng,,,,,,,,,,
Laptop ASUS ROG Strix Scar 18 G834JYR-R6011W (i9-14900HX/ RAM 64GB/ GeForce RTX™ 4090/ 2TB SSD/ Windows 11),109.990.000₫,,ASUS,24 tháng,"Intel® Core™ i9-14900HX ( 2.2 GHz - 5.8 GHz / 36MB / 24 nhân, 32 luồng ), Non-EVO",,GeForce RTX™ 4090 16GB GDDR6 Intel® UHD Graphics,"18"" ( 2560 x 1600 ) WQXGA 16:10 , 240Hz , không cảm ứng , 100% DCI-P3 , Màn hình chống lóa , G-Sync",HD webcam,2 x 32GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),2TB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
1 x Thunderbolt 4
Audio combo
1 x HDMI
LAN 2500 Mbps",Dolby Atmos,"Wi-Fi 6E (802.11ax) , Bluetooth 5.3","Bàn phím thường , có phím số , RGB",Windows 11 Home,39.9 x 29.4 x 2.31 ~ 3.08 cm,"4 cell 90 Wh , Pin liền",3.1 kg,,Không,RGB,Balo + Chuột,ROG,ROG Strix Scar 18 G834JYR-R6011W,90NR0IP2-M000C0,Đen,Gaming,,,,,,,,,,
Laptop ASUS ROG Strix Scar 16 G634JZR-NM009W (i9-14900HX/ RAM 64GB/ GeForce RTX™ 4080/ 2TB SSD/ Windows 11),89.990.000₫,,ASUS,24 tháng,"Intel® Core™ i9-14900HX ( 2.2 GHz - 5.8 GHz / 36MB / 24 nhân, 32 luồng ), Non-EVO",,GeForce RTX™ 4080 12GB GDDR6 Intel® UHD Graphics,"16"" ( 2560 x 1600 ) WQXGA 16:10 , 240Hz , không cảm ứng , 100% DCI-P3 , Màn hình chống lóa , G-Sync",HD webcam,2 x 32GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),2TB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
1 x Thunderbolt 4
Audio combo
1 x HDMI
LAN 2500 Mbps",Dolby Atmos,"Wi-Fi 6E (802.11ax) , Bluetooth 5.3","Bàn phím thường , không phím số , RGB",Windows 11 Home,35.4 x 26.4 x 2.26 ~ 3.04 cm,"4 cell 90 Wh , Pin liền",2.6 kg,,,RGB,Balo + Chuột,ROG,ROG Strix Scar 16 G634JZR-NM009W,90NR0IC2-M000A0,Đen,Gaming,,,,,,,,,,
Laptop gaming HP Omen 16-wf0130TX (8W944PA) (i7-13700HX/RAM 32GB/GeForce RTX 4070/1TB SSD/ Windows 11),55.590.000₫,,HP,12 tháng,"Intel® Core™ i7-13700HX ( 2.1 GHz - 5.0 GHz / 30MB / 16 nhân, 24 luồng ), Non-EVO",,GeForce RTX™ 4070 8GB GDDR6 Intel® UHD Graphics 770,"16.1"" ( 2560 x 1440 ) Quad HD+ (2K) 240Hz , không cảm ứng , 300 nits , 100% sRGB",FHD webcam,2 x 16GB DDR5 4800MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),1TB SSD M.2 NVMe ( 2 x M.2 SATA/NVMe ),"2 x USB 3.2
2 x Thunderbolt 4
1 x SD card slot
Audio combo
1 x HDMI
LAN 1 Gb/s",HP Audio Boost,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , có phím số , RGB 4 vùng",Windows 11 Home,36.9 x 25.94 x 2.35 cm,"6 cell 83 Wh , Pin liền",2.3 kg,,Không,không đèn,"Adapter, dây nguồn,…",OMEN,Omen 16-wf0130TX (8W944PA),8W944PA,Đen,Gaming,,,,,,,,,,
Laptop Dell Inspiron 15 3520 (i5-1235U/ RAM 16GB/ Onboard/ 512GB SSD/ Windows 11 + Office),16.490.000₫,,Dell,12 tháng,"Intel® Core™ i5-1235U ( 1.3 GHz - 4.4 GHz / 12MB / 10 nhân, 12 luồng ),",,Onboard Intel® Iris® Xe Graphics,"15.6"" ( 1920 x 1080 ) Full HD IPS , 120Hz , không cảm ứng , 250 nits , Màn hình chống lóa",HD webcam,2 x 8GB DDR4 2666MHz,"512GB SSD M.2 NVMe ( 1 x 2.5"" SATA /( 1 x M.2 NVMe )","2 x USB 3.2
1 x USB 2.0
1 x SD card slot
Audio combo
1 x HDMI",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.2","Bàn phím thường , có phím số , không đèn",Windows 11 Home SL + Office Home & Student 2021,35.85 x 23.55 x 1.9 cm,"3 cell 41 Wh , Pin liền",1.9 kg,,Không,không đèn,,Inspiron,Inspiron 15 3520,25P231,Đen,Văn phòng,,,,,,,,,,
Laptop gaming ASUS Tuf Gaming F15 FX507VU-LP198W (i7-13620H/RAM 8GB/GeForce RTX 4050/512GB SSD/ Windows 11),26.990.000₫,,ASUS,24 tháng,"Intel® Core™ i7-13620H ( 2.4 GHz - 4.9 GHz / 24MB / 10 nhân, 16 luồng ), Non-EVO",,GeForce RTX™ 4050 6GB GDDR6 Intel® UHD Graphics 770,"15.6"" ( 1920 x 1080 ) Full HD 16:9 , IPS , 144Hz , không cảm ứng , 100% sRGB , Màn hình chống lóa",HD webcam,1 x 8GB DDR5 5200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
1 x Thunderbolt 4
Audio combo
1 x HDMI
LAN 1 Gb/s",Dolby Atmos,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím Chiclet , có phím số , RGB",Windows 11 Home,35.4 x 25.1 x 2.24 ~ 2.49 cm,"4 cell 90 Wh , Pin liền",2.2 kg,,,không đèn,,TUF,Tuf Gaming F15 FX507VU-LP198W,90NR0CJ8-M00CF0,Xám,Gaming,Bảo hành Pin 12 tháng,,,,,,,,,
Laptop gaming ASUS Tuf Gaming A15 FA507NV-LP061W (Ryzen 7 7735HS/RAM 16GB/GeForce RTX 4060/1TB SSD/ Windows 11),29.990.000₫,,ASUS,24 tháng,"AMD Ryzen™ 7 7735HS ( 3.2 GHz - 4.7 GHz / 16MB / 8 nhân, 16 luồng ), AMD",,GeForce RTX™ 4060 8GB GDDR6 AMD Radeon 680M,"15.6"" ( 1920 x 1080 ) Full HD 16:9 , IPS , 144Hz , không cảm ứng , 250 nits , 100% sRGB , Màn hình chống lóa , G-Sync",HD webcam,2 x 8GB DDR5 4800MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),1TB SSD M.2 NVMe ( 2 x M.2 NVMe ),"2 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
Audio combo
1 x HDMI
LAN 1 Gb/s",Dolby Atmos,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím Chiclet , có phím số , RGB",Windows 11 Home,35.4 x 25.1 x 2.24 ~ 2.49 cm,"4 cell 90 Wh , Pin liền",2.2 kg,,,không đèn,,TUF,Tuf Gaming A15 FA507NV-LP061W,90NR0E88-M00980,Xám,Gaming,Bảo hành Pin 12 tháng,,,,,,,,,
Laptop ACER Predator Helios Neo 16 PHN16-71-53M7 (i5-13500HX/RAM 16GB/GeForce RTX 4060/512GB SSD/ Windows 11),27.990.000₫,,ACER,12 tháng,"Intel® Core™ i5-13500HX ( 2.5 GHz - 4.7 GHz / 24MB / 14 nhân, 20 luồng ),",,GeForce RTX™ 4060 8GB GDDR6 Intel® UHD Graphics 710,"16"" ( 1920 x 1200 ) WUXGA IPS , 165Hz , 500 nits , 100% sRGB",HD webcam,2 x 8GB DDR5 4800MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"3 x USB 3.2
2 x Thunderbolt 4
1 x micro SD card slot
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , RGB 4 vùng",Windows 11 Home,360.1 x 279.9 x 26.55/28.25 mm,"4 cell 90 Wh , Pin liền",2.6 kg,,,không đèn,,Predator,Predator Helios Neo PHN16-71-53M7 (NH.QLUSV.005),NH.QLUSV.005,Đen,Gaming,,,,,,,,,,
Laptop ASUS Vivobook 14X OLED K3405ZF-KM184W (i5-12500H/ RAM 16GB/ GeForce RTX™ 2050/ 512GB SSD/ Windows 11),25.990.000₫,,ASUS,24 tháng,"Intel® Core™ i5-12500H ( 2.5 GHz - 4.5 GHz / 18MB / 12 nhân, 16 luồng ), Non-EVO",,GeForce RTX™ 2050 4GB GDDR6 Intel® UHD Graphics,"14"" ( 2880 x 1800 ) 2.8K 16:10 , OLED , không cảm ứng , 600 nits , 100% DCI-P3",HD webcam,16GB Onboard DDR4 3200MHz ( 1 Khe cắm / Không nâng cấp được ),512GB SSD M.2 NVMe,"1 x USB Type C/ Power Delivery
2 x USB 3.2
Audio combo
1 x HDMI",SonicMaster,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , không phím số , LED",Windows 11 Home,31.71 x 22.25 x 1.89 cm,"3 cell 63 Wh , Pin liền",1.4 kg,,Vân tay,không đèn,"Adapter, dây nguồn,…",VivoBook,Vivobook 14X OLED K3405ZF-KM184W,90NB11H2-M007Z0,Bạc,Văn phòng,Bảo hành Pin 12 tháng,,,,,,,,,
Laptop gaming ACER Nitro V ANV15-51-55CA (i5-13420H/RAM 16GB/GeForce RTX 4050/512GB SSD/ Windows 11),26.690.000₫,,ACER,12 tháng,"Intel® Core™ i5-13420H ( 2.1 GHz - 4.6 GHz / 12MB / 8 nhân, 12 luồng ), Non-EVO",,GeForce RTX™ 4050 6GB GDDR6 Intel® Iris® Xe Graphics,"15.6"" ( 1920 x 1080 ) Full HD IPS , 144Hz , không cảm ứng , Acer ComfyView",HD webcam,2 x 8GB DDR5 5200MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"3 x USB 3.2
1 x Thunderbolt 4
Audio combo
1 x HDMI
LAN 1 Gb/s",Realtek Audio,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , LED",Windows 11 Home,362.3 x 239.89 x 22.9 - 26.9 mm,"4 cell 57 Wh , Pin liền",2.1 kg,,,không đèn,"Adapter, dây nguồn,…",Nitro V,Nitro V ANV15-51-55CA (NH.QN8SV.004),NH.QN8SV.004,Đen,Gaming,,,,,,,,,,
Laptop Dell Mobile Precision Workstation 7680 - 71024676 (i9-13950HX/ RAM 32GB/ GeForce RTX™ 2000/ 1TB SSD/ Windows 11 Pro),88.200.000₫,,Dell,36 tháng,"Intel® Core™ i9-13950HX ( 2.2 GHz - 5.5 GHz / 36MB / 24 nhân, 32 luồng ), Non-EVO",,GeForce RTX™ 2000 8GB GDDR6 Intel® UHD Graphics 770,"16"" ( 1920 x 1200 ) WQXGA WVA , không cảm ứng , 400 nits , 100% DCI-P3",FHD webcam,2 x 16GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),1TB SSD M.2 NVMe,"1 x USB Type C / DisplayPort
2 x USB 3.2
2 x Thunderbolt 4
Audio combo
1 x HDMI",Realtek Audio,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , có phím số , LED",Windows 11 Pro,22.30 x 356 x 258.34 (mm),6 cell Pin liền,2.6 kg,,,không đèn,"Adapter, dây nguồn",Workstation,Mobile Precision Workstation 7680 - 71024676,71024676,Xám,Gaming,,,,,,,,,,
Laptop Dell Mobile Precision Workstation 3581 - 71023331 (i7-13800H/ RAM 16GB/ RTX A500/ 512GB SSD/ Ubuntu),45.300.000₫,,Dell,36 tháng,"Intel® Core™ i7-13800H ( 2.5 GHz - 5.2 GHz / 24MB / 14 nhân, 20 luồng ), Non-EVO",,RTX A500 4GB GDDR6 Intel® Iris® Xe Graphics,"15.6"" ( 1920 x 1080 ) Full HD IPS , không cảm ứng , 250 nits",FHD webcam,1 x 16GB DDR5 4800MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),512GB SSD M.2 NVMe,"2 x USB 3.2
2 x Thunderbolt 4
Audio combo
1 x HDMI",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , có phím số , LED",Ubuntu,22.7 x 357.80 x 233.30 (mm),4 cell Pin liền,1.8 kg,,,không đèn,"Adapter, dây nguồn",Workstation,Mobile Precision Workstation 3581 - 71023331,71023331,Xám,Gaming,,,,,,,,,,
Laptop Dell Mobile Precision Workstation 3581 - 71024677 (i7-13800H/ RAM 32GB/ RTX A500/ 1TB SSD/ Windows 11 Pro),53.900.000₫,,Dell,36 tháng,"Intel® Core™ i7-13800H ( 2.5 GHz - 5.2 GHz / 24MB / 14 nhân, 20 luồng ), Non-EVO",,RTX A500 4GB GDDR6 Intel® Iris® Xe Graphics,"15.6"" ( 1920 x 1080 ) Full HD IPS , không cảm ứng , 250 nits",FHD webcam,2 x 16GB DDR5 5200MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),1TB SSD M.2 NVMe,"2 x USB 3.2
2 x Thunderbolt 4
Audio combo
1 x HDMI",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , có phím số , LED",Windows 11 Pro,22.7 x 357.80 x 233.30 (mm),4 cell Pin liền,1.8 kg,,,không đèn,"Adapter, dây nguồn",Workstation,Mobile Precision Workstation 3581 - 71024677,71024677,Xám,Gaming,,,,,,,,,,
Laptop Lenovo IdeaPad Slim 5 14IRL8 - 82XD007QVN (i7-13620H/ RAM 16GB/ Onboard/ 512GB SSD/ Windows 11),20.990.000₫,,Lenovo,36 tháng,"Intel® Core™ i7-13620H ( 2.4 GHz - 4.9 GHz / 24MB / 10 nhân, 16 luồng ), Non-EVO",,Onboard Intel® UHD Graphics 770,"14"" ( 1920 x 1200 ) WUXGA OLED , không cảm ứng , 400 nits , 100% DCI-P3 , Màn hình gương",FHD webcam,16GB Onboard LPDDR5 5200MHz,512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
1 x micro SD card slot
Audio combo
1 x HDMI",Dolby Audio,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , không phím số , LED",Windows 11 Home,312 x 221 x 16.9 mm,"3 cell 57 Wh , Pin liền",1.5 kg,Vỏ nhôm,,không đèn,Adapter,Ideapad,IdeaPad Slim 5 14IRL8 - 82XD007QVN,82XD007QVN,Xám,Văn phòng,Bảo hành Pin 12 tháng,,,,,,,,,
